43.5313828349, 1.47763131984;{"type": "Point", "coordinates": [1.477631319839976, 43.53138283491377]};bus;56;Université Paul Sabatier / Auzeville Eglise;Coteaux
43.5284004959, 1.48186475512;{"type": "Point", "coordinates": [1.481864755124478, 43.52840049592931]};bus;56;Université Paul Sabatier / Auzeville Eglise;Prat
43.5263849027, 1.4840784451;{"type": "Point", "coordinates": [1.484078445095926, 43.52638490269644]};bus;56;Université Paul Sabatier / Auzeville Eglise;Mayrine
43.5384667696, 1.48074048728;{"type": "Point", "coordinates": [1.480740487281182, 43.53846676963495]};bus;81;Université Paul Sabatier / Castanet-Tolosan;Chaumière
43.5343342931, 1.4847350025;{"type": "Point", "coordinates": [1.484735002501862, 43.534334293062784]};bus;81;Université Paul Sabatier / Castanet-Tolosan;Complexe Agricole
43.5343342931, 1.4847350025;{"type": "Point", "coordinates": [1.484735002501862, 43.534334293062784]};bus;62;Ramonville Métro / Castanet-Tolosan;Complexe Agricole
43.5307151073, 1.48758957895;{"type": "Point", "coordinates": [1.487589578948282, 43.53071510730216]};bus;62;Ramonville Métro / Castanet-Tolosan;Moulin Armand
43.5279053872, 1.49002521915;{"type": "Point", "coordinates": [1.490025219154091, 43.52790538722222]};bus;81s;Université Paul Sabatier / Castanet-Tolosan;Grand Chemin
43.5279053872, 1.49002521915;{"type": "Point", "coordinates": [1.490025219154091, 43.52790538722222]};bus;62;Ramonville Métro / Castanet-Tolosan;Grand Chemin
43.5279053872, 1.49002521915;{"type": "Point", "coordinates": [1.490025219154091, 43.52790538722222]};bus;81;Université Paul Sabatier / Castanet-Tolosan;Grand Chemin
43.6173713933, 1.45464401414;{"type": "Point", "coordinates": [1.454644014144887, 43.61737139333253]};bus;38s;Empalot / Amouroux;Arago
43.5899290487, 1.31967288507;{"type": "Point", "coordinates": [1.31967288507122, 43.58992904873456]};bus;21;Basso Cambo / Colomiers Airbus;Pagnol
43.6173713933, 1.45464401414;{"type": "Point", "coordinates": [1.454644014144887, 43.61737139333253]};bus;43;Argoulets / St Jean François Mitterrand;Arago
43.5168177397, 1.49811267139;{"type": "Point", "coordinates": [1.498112671388404, 43.516817739715215]};bus;81;Université Paul Sabatier / Castanet-Tolosan;Mairie Castanet
43.5124768154, 1.50109603505;{"type": "Point", "coordinates": [1.501096035054978, 43.512476815419554]};bus;81s;Université Paul Sabatier / Castanet-Tolosan;Peries
43.5210303494, 1.50523498989;{"type": "Point", "coordinates": [1.505234989892996, 43.52103034944835]};bus;62;Ramonville Métro / Castanet-Tolosan;Artaud
43.5550690288, 1.46719724175;{"type": "Point", "coordinates": [1.467197241745303, 43.555069028816625]};bus;88;Ramonville Métro / Hôpital Larrey;Clotasses
43.4888597496, 1.39726010187;{"type": "Point", "coordinates": [1.397260101869464, 43.4888597496063]};bus;52;Empalot / Roquettes Eglise;Bruyère
43.5899751079, 1.3665074389;{"type": "Point", "coordinates": [1.36650743890092, 43.58997510794756]};bus;65;Arènes / Plaisance Monestié (par CD632);Pont du Touch
43.5899751079, 1.3665074389;{"type": "Point", "coordinates": [1.36650743890092, 43.58997510794756]};bus;65;Arènes / Plaisance Monestié (par CD632);Pont du Touch
43.5899751079, 1.3665074389;{"type": "Point", "coordinates": [1.36650743890092, 43.58997510794756]};bus;65;Arènes / Plaisance Monestié (par CD632);Pont du Touch
43.5899751079, 1.3665074389;{"type": "Point", "coordinates": [1.36650743890092, 43.58997510794756]};bus;65;Arènes / Plaisance Monestié (par CD632);Pont du Touch
43.589121243, 1.36209983499;{"type": "Point", "coordinates": [1.362099834985443, 43.58912124303842]};bus;65;Arènes / Plaisance Monestié (par CD632);Briqueterie
43.589121243, 1.36209983499;{"type": "Point", "coordinates": [1.362099834985443, 43.58912124303842]};bus;65;Arènes / Plaisance Monestié (par CD632);Briqueterie
43.589121243, 1.36209983499;{"type": "Point", "coordinates": [1.362099834985443, 43.58912124303842]};bus;65;Arènes / Plaisance Monestié (par CD632);Briqueterie
43.589121243, 1.36209983499;{"type": "Point", "coordinates": [1.362099834985443, 43.58912124303842]};bus;65;Arènes / Plaisance Monestié (par CD632);Briqueterie
43.5885558592, 1.3594392922;{"type": "Point", "coordinates": [1.359439292199665, 43.588555859238575]};bus;65;Arènes / Plaisance Monestié (par CD632);St-Exupéry
43.5885558592, 1.3594392922;{"type": "Point", "coordinates": [1.359439292199665, 43.588555859238575]};bus;65;Arènes / Plaisance Monestié (par CD632);St-Exupéry
43.5880385054, 1.35364646533;{"type": "Point", "coordinates": [1.35364646532888, 43.588038505441496]};bus;21;Basso Cambo / Colomiers Airbus;Ctre Cial Tournefeuille
43.587776237, 1.35094862444;{"type": "Point", "coordinates": [1.350948624436782, 43.58777623704815]};bus;65;Arènes / Plaisance Monestié (par CD632);Alphonse Daudet
43.587776237, 1.35094862444;{"type": "Point", "coordinates": [1.350948624436782, 43.58777623704815]};bus;21;Basso Cambo / Colomiers Airbus;Alphonse Daudet
43.587776237, 1.35094862444;{"type": "Point", "coordinates": [1.350948624436782, 43.58777623704815]};bus;65;Arènes / Plaisance Monestié (par CD632);Alphonse Daudet
43.587776237, 1.35094862444;{"type": "Point", "coordinates": [1.350948624436782, 43.58777623704815]};bus;65;Arènes / Plaisance Monestié (par CD632);Alphonse Daudet
43.5862177913, 1.34735252397;{"type": "Point", "coordinates": [1.347352523972724, 43.586217791272944]};bus;65;Arènes / Plaisance Monestié (par CD632);Montjoie
43.5847917758, 1.34459854797;{"type": "Point", "coordinates": [1.344598547965006, 43.58479177576849]};bus;21;Basso Cambo / Colomiers Airbus;Les Chênes
43.5847917758, 1.34459854797;{"type": "Point", "coordinates": [1.344598547965006, 43.58479177576849]};bus;65;Arènes / Plaisance Monestié (par CD632);Les Chênes
43.5847917758, 1.34459854797;{"type": "Point", "coordinates": [1.344598547965006, 43.58479177576849]};bus;63;Compans - Caffarelli / Tournefeuille Lycée;Les Chênes
43.5847917758, 1.34459854797;{"type": "Point", "coordinates": [1.344598547965006, 43.58479177576849]};bus;21;Basso Cambo / Colomiers Airbus;Les Chênes
43.5573708614, 1.3689857772;{"type": "Point", "coordinates": [1.36898577720494, 43.5573708614286]};bus;87;Lycée Polyvalent / Cugnaux Henry Galdi;Coin Fermé
43.5573708614, 1.3689857772;{"type": "Point", "coordinates": [1.36898577720494, 43.5573708614286]};bus;53;Basso Cambo / Tibaous;Coin Fermé
43.5573708614, 1.3689857772;{"type": "Point", "coordinates": [1.36898577720494, 43.5573708614286]};bus;58;Basso Cambo / Muret Lycée;Coin Fermé
43.5573708614, 1.3689857772;{"type": "Point", "coordinates": [1.36898577720494, 43.5573708614286]};bus;87;Lycée Polyvalent / Cugnaux Henry Galdi;Coin Fermé
43.5837799503, 1.33308298855;{"type": "Point", "coordinates": [1.333082988549125, 43.58377995026438]};bus;21;Basso Cambo / Colomiers Airbus;Rouergue
43.5837799503, 1.33308298855;{"type": "Point", "coordinates": [1.333082988549125, 43.58377995026438]};bus;21;Basso Cambo / Colomiers Airbus;Rouergue
43.5841355401, 1.32662482941;{"type": "Point", "coordinates": [1.326624829407828, 43.58413554005036]};bus;21;Basso Cambo / Colomiers Airbus;Camargue
43.5877192929, 1.32201590243;{"type": "Point", "coordinates": [1.322015902429718, 43.58771929289616]};bus;21;Basso Cambo / Colomiers Airbus;Touraine
43.5833590499, 1.34111875685;{"type": "Point", "coordinates": [1.341118756848552, 43.58335904985413]};bus;65;Arènes / Plaisance Monestié (par CD632);Gaston Doumergue
43.5811628283, 1.33563356227;{"type": "Point", "coordinates": [1.335633562267298, 43.58116282830435]};bus;65;Arènes / Plaisance Monestié (par CD632);Adour
43.5876926881, 1.40954579858;{"type": "Point", "coordinates": [1.409545798582043, 43.58769268811174]};bus;14;Marengo - SNCF / Basso Cambo;Collège George Sand
43.5796364984, 1.33182574467;{"type": "Point", "coordinates": [1.331825744673515, 43.579636498443776]};bus;65;Arènes / Plaisance Monestié (par CD632);Route de Tarbes
43.7079491769, 1.38396067697;{"type": "Point", "coordinates": [1.38396067696503, 43.70794917688346]};bus;59;La Vache / Lespinasse Viguerie;St-Jean
43.7079491769, 1.38396067697;{"type": "Point", "coordinates": [1.38396067696503, 43.70794917688346]};bus;59;La Vache / Lespinasse Viguerie;St-Jean
43.7000832338, 1.37664740886;{"type": "Point", "coordinates": [1.376647408860787, 43.70008323379878]};bus;59;La Vache / Lespinasse Viguerie;Vieux Moulin
43.6930302672, 1.41721306075;{"type": "Point", "coordinates": [1.4172130607531, 43.69303026717539]};bus;60;La Vache / Castelginest Buffebiau;Sables
43.6930302672, 1.41721306075;{"type": "Point", "coordinates": [1.4172130607531, 43.69303026717539]};bus;60;La Vache / Castelginest Buffebiau;Sables
43.6930302672, 1.41721306075;{"type": "Point", "coordinates": [1.4172130607531, 43.69303026717539]};bus;60;La Vache / Castelginest Buffebiau;Sables
43.464941055, 1.32646179834;{"type": "Point", "coordinates": [1.326461798343328, 43.46494105498014]};bus;58;Basso Cambo / Muret Lycée;De Lattre de Tassigny
43.66096759, 1.43154832685;{"type": "Point", "coordinates": [1.431548326850635, 43.66096759003974]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Gaussen
43.66096759, 1.43154832685;{"type": "Point", "coordinates": [1.431548326850635, 43.66096759003974]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Gaussen
43.66096759, 1.43154832685;{"type": "Point", "coordinates": [1.431548326850635, 43.66096759003974]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Gaussen
43.6638146913, 1.43069532858;{"type": "Point", "coordinates": [1.430695328578798, 43.6638146913253]};bus;29;Grand Rond / Aucamville Collège;Salvy
43.6638146913, 1.43069532858;{"type": "Point", "coordinates": [1.430695328578798, 43.6638146913253]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Salvy
43.6638146913, 1.43069532858;{"type": "Point", "coordinates": [1.430695328578798, 43.6638146913253]};bus;60;La Vache / Castelginest Buffebiau;Salvy
43.6638146913, 1.43069532858;{"type": "Point", "coordinates": [1.430695328578798, 43.6638146913253]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Salvy
43.6638146913, 1.43069532858;{"type": "Point", "coordinates": [1.430695328578798, 43.6638146913253]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Salvy
43.6659590353, 1.42998698599;{"type": "Point", "coordinates": [1.429986985991335, 43.66595903526153]};bus;29;Grand Rond / Aucamville Collège;Eglise Aucamville
43.6659590353, 1.42998698599;{"type": "Point", "coordinates": [1.429986985991335, 43.66595903526153]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Eglise Aucamville
43.6659590353, 1.42998698599;{"type": "Point", "coordinates": [1.429986985991335, 43.66595903526153]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Eglise Aucamville
43.6659590353, 1.42998698599;{"type": "Point", "coordinates": [1.429986985991335, 43.66595903526153]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Eglise Aucamville
43.6714265159, 1.42711647036;{"type": "Point", "coordinates": [1.427116470356858, 43.67142651587313]};bus;60;La Vache / Castelginest Buffebiau;Favasse
43.6714265159, 1.42711647036;{"type": "Point", "coordinates": [1.427116470356858, 43.67142651587313]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Favasse
43.6714265159, 1.42711647036;{"type": "Point", "coordinates": [1.427116470356858, 43.67142651587313]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Favasse
43.6714265159, 1.42711647036;{"type": "Point", "coordinates": [1.427116470356858, 43.67142651587313]};bus;60;La Vache / Castelginest Buffebiau;Favasse
43.6731597139, 1.42606221332;{"type": "Point", "coordinates": [1.426062213317657, 43.67315971385947]};bus;60;La Vache / Castelginest Buffebiau;Payen
43.6731597139, 1.42606221332;{"type": "Point", "coordinates": [1.426062213317657, 43.67315971385947]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Payen
43.6731597139, 1.42606221332;{"type": "Point", "coordinates": [1.426062213317657, 43.67315971385947]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Payen
43.6731597139, 1.42606221332;{"type": "Point", "coordinates": [1.426062213317657, 43.67315971385947]};bus;60;La Vache / Castelginest Buffebiau;Payen
43.6731597139, 1.42606221332;{"type": "Point", "coordinates": [1.426062213317657, 43.67315971385947]};bus;60;La Vache / Castelginest Buffebiau;Payen
43.675383718, 1.42470396145;{"type": "Point", "coordinates": [1.42470396145393, 43.67538371797386]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Aucamville Collège
43.675383718, 1.42470396145;{"type": "Point", "coordinates": [1.42470396145393, 43.67538371797386]};bus;60;La Vache / Castelginest Buffebiau;Aucamville Collège
43.675383718, 1.42470396145;{"type": "Point", "coordinates": [1.42470396145393, 43.67538371797386]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Aucamville Collège
43.675383718, 1.42470396145;{"type": "Point", "coordinates": [1.42470396145393, 43.67538371797386]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Aucamville Collège
43.6784668976, 1.42294579542;{"type": "Point", "coordinates": [1.422945795423517, 43.67846689762971]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Raude Lauzette
43.6784668976, 1.42294579542;{"type": "Point", "coordinates": [1.422945795423517, 43.67846689762971]};bus;60;La Vache / Castelginest Buffebiau;Raude Lauzette
43.6784668976, 1.42294579542;{"type": "Point", "coordinates": [1.422945795423517, 43.67846689762971]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Raude Lauzette
43.6818319403, 1.42120221832;{"type": "Point", "coordinates": [1.421202218315312, 43.681831940274286]};bus;60;La Vache / Castelginest Buffebiau;Mariel
43.6818319403, 1.42120221832;{"type": "Point", "coordinates": [1.421202218315312, 43.681831940274286]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Mariel
43.6818319403, 1.42120221832;{"type": "Point", "coordinates": [1.421202218315312, 43.681831940274286]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Mariel
43.6818319403, 1.42120221832;{"type": "Point", "coordinates": [1.421202218315312, 43.681831940274286]};bus;60;La Vache / Castelginest Buffebiau;Mariel
43.567103666, 1.50756889589;{"type": "Point", "coordinates": [1.507568895893786, 43.56710366599074]};bus;83;Balma - Gramont / St Orens Lycée;Malepère
43.6850663625, 1.42134057351;{"type": "Point", "coordinates": [1.42134057351476, 43.68506636254712]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Peyronnette
43.6850663625, 1.42134057351;{"type": "Point", "coordinates": [1.42134057351476, 43.68506636254712]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Peyronnette
43.6850663625, 1.42134057351;{"type": "Point", "coordinates": [1.42134057351476, 43.68506636254712]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Peyronnette
43.6838439241, 1.41970152404;{"type": "Point", "coordinates": [1.419701524044038, 43.683843924098916]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Musiciens
43.6871111032, 1.41738876092;{"type": "Point", "coordinates": [1.417388760923192, 43.68711110319369]};bus;60;La Vache / Castelginest Buffebiau;Violettes
43.6871111032, 1.41738876092;{"type": "Point", "coordinates": [1.417388760923192, 43.68711110319369]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Violettes
43.6871111032, 1.41738876092;{"type": "Point", "coordinates": [1.417388760923192, 43.68711110319369]};bus;60;La Vache / Castelginest Buffebiau;Violettes
43.6890847043, 1.41597073556;{"type": "Point", "coordinates": [1.415970735562184, 43.68908470427502]};bus;60;La Vache / Castelginest Buffebiau;Ecole St-Alban
43.6890847043, 1.41597073556;{"type": "Point", "coordinates": [1.415970735562184, 43.68908470427502]};bus;60;La Vache / Castelginest Buffebiau;Ecole St-Alban
43.6908038519, 1.42238631724;{"type": "Point", "coordinates": [1.422386317243634, 43.69080385191881]};bus;60;La Vache / Castelginest Buffebiau;Tilleuls
43.6918585308, 1.42716830315;{"type": "Point", "coordinates": [1.427168303147192, 43.691858530797354]};bus;60;La Vache / Castelginest Buffebiau;Pont Vieil
43.6918585308, 1.42716830315;{"type": "Point", "coordinates": [1.427168303147192, 43.691858530797354]};bus;60;La Vache / Castelginest Buffebiau;Pont Vieil
43.6918585308, 1.42716830315;{"type": "Point", "coordinates": [1.427168303147192, 43.691858530797354]};bus;60;La Vache / Castelginest Buffebiau;Pont Vieil
43.6918585308, 1.42716830315;{"type": "Point", "coordinates": [1.427168303147192, 43.691858530797354]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Pont Vieil
43.6069975855, 1.39593538022;{"type": "Point", "coordinates": [1.395935380220403, 43.60699758545029]};bus;45;Jeanne d'Arc / Pelletier Purpan;Pelletier Purpan
43.6069975855, 1.39593538022;{"type": "Point", "coordinates": [1.395935380220403, 43.60699758545029]};bus;66;St Cyprien - République / Pelletier Purpan;Pelletier Purpan
43.6938808668, 1.43211650397;{"type": "Point", "coordinates": [1.432116503972306, 43.69388086683884]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Pradelle
43.6939160892, 1.43550993795;{"type": "Point", "coordinates": [1.435509937949909, 43.69391608920572]};bus;60;La Vache / Castelginest Buffebiau;Tour Totier
43.6891210016, 1.43976865382;{"type": "Point", "coordinates": [1.439768653817461, 43.68912100156947]};bus;60;La Vache / Castelginest Buffebiau;Ecole Castelginest
43.6872989046, 1.44160998647;{"type": "Point", "coordinates": [1.441609986473284, 43.68729890455699]};bus;60;La Vache / Castelginest Buffebiau;Millet
43.6865266691, 1.44418778343;{"type": "Point", "coordinates": [1.444187783433246, 43.68652666911089]};bus;60;La Vache / Castelginest Buffebiau;Moissons
43.6854458838, 1.44621367563;{"type": "Point", "coordinates": [1.446213675630844, 43.68544588377917]};bus;60;La Vache / Castelginest Buffebiau;Castelginest Buffebiau
43.6854458838, 1.44621367563;{"type": "Point", "coordinates": [1.446213675630844, 43.68544588377917]};bus;60;La Vache / Castelginest Buffebiau;Castelginest Buffebiau
43.6956905663, 1.43062219774;{"type": "Point", "coordinates": [1.430622197738864, 43.695690566251606]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Bertrand
43.6956905663, 1.43062219774;{"type": "Point", "coordinates": [1.430622197738864, 43.695690566251606]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Bertrand
43.5586326722, 1.45352307888;{"type": "Point", "coordinates": [1.453523078880574, 43.55863267222467]};bus;88;Ramonville Métro / Hôpital Larrey;CHR Rangueil
43.7133383922, 1.43105928346;{"type": "Point", "coordinates": [1.431059283460579, 43.71333839219048]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Barry
43.7133383922, 1.43105928346;{"type": "Point", "coordinates": [1.431059283460579, 43.71333839219048]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Barry
43.7133383922, 1.43105928346;{"type": "Point", "coordinates": [1.431059283460579, 43.71333839219048]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Barry
43.7229883453, 1.43577828018;{"type": "Point", "coordinates": [1.435778280178626, 43.722988345333796]};bus;33;Argoulets / Bruguières Mairie;Maurys
43.7184543032, 1.4329623865;{"type": "Point", "coordinates": [1.432962386499151, 43.71845430318138]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Vignemale
43.7193780362, 1.43530512393;{"type": "Point", "coordinates": [1.435305123930235, 43.71937803618972]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Pic du Midi
43.7189490272, 1.42787166238;{"type": "Point", "coordinates": [1.427871662375914, 43.718949027237194]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Vieille Côte
43.7153052534, 1.42034113362;{"type": "Point", "coordinates": [1.420341133618658, 43.715305253411394]};bus;69;La Vache / Gratentour Gravette ou Bruguières;Gratentour Gravette
43.5929262468, 1.40394519725;{"type": "Point", "coordinates": [1.403945197252551, 43.59292624683396]};bus;46;Arènes / Pelletier Purpan;Brombach
43.5929262468, 1.40394519725;{"type": "Point", "coordinates": [1.403945197252551, 43.59292624683396]};bus;65;Arènes / Plaisance Monestié (par CD632);Brombach
43.5929262468, 1.40394519725;{"type": "Point", "coordinates": [1.403945197252551, 43.59292624683396]};bus;65;Arènes / Plaisance Monestié (par CD632);Brombach
43.5929262468, 1.40394519725;{"type": "Point", "coordinates": [1.403945197252551, 43.59292624683396]};bus;65;Arènes / Plaisance Monestié (par CD632);Brombach
43.5929262468, 1.40394519725;{"type": "Point", "coordinates": [1.403945197252551, 43.59292624683396]};bus;65;Arènes / Plaisance Monestié (par CD632);Brombach
43.5929262468, 1.40394519725;{"type": "Point", "coordinates": [1.403945197252551, 43.59292624683396]};bus;65;Arènes / Plaisance Monestié (par CD632);Brombach
43.6718817493, 1.45000566712;{"type": "Point", "coordinates": [1.450005667115221, 43.671881749307815]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Fourquets
43.6718817493, 1.45000566712;{"type": "Point", "coordinates": [1.450005667115221, 43.671881749307815]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Fourquets
43.6724286786, 1.45235272119;{"type": "Point", "coordinates": [1.452352721190869, 43.67242867863107]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Gendarmerie
43.6724286786, 1.45235272119;{"type": "Point", "coordinates": [1.452352721190869, 43.67242867863107]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Gendarmerie
43.6739133802, 1.45581675372;{"type": "Point", "coordinates": [1.455816753719029, 43.6739133802272]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Mairie Launaguet
43.6739133802, 1.45581675372;{"type": "Point", "coordinates": [1.455816753719029, 43.6739133802272]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Mairie Launaguet
43.6739133802, 1.45581675372;{"type": "Point", "coordinates": [1.455816753719029, 43.6739133802272]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Mairie Launaguet
43.6765574202, 1.45613422288;{"type": "Point", "coordinates": [1.456134222875494, 43.676557420180615]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Chalets
43.6765574202, 1.45613422288;{"type": "Point", "coordinates": [1.456134222875494, 43.676557420180615]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Chalets
43.6765574202, 1.45613422288;{"type": "Point", "coordinates": [1.456134222875494, 43.676557420180615]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Chalets
43.6786734955, 1.45432555;{"type": "Point", "coordinates": [1.454325550000314, 43.67867349548811]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Mirabelles
43.6805054484, 1.45296789511;{"type": "Point", "coordinates": [1.45296789510805, 43.6805054484196]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Renée Aspe
43.6805054484, 1.45296789511;{"type": "Point", "coordinates": [1.45296789510805, 43.6805054484196]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Renée Aspe
43.6805054484, 1.45296789511;{"type": "Point", "coordinates": [1.45296789510805, 43.6805054484196]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Renée Aspe
43.6805054484, 1.45296789511;{"type": "Point", "coordinates": [1.45296789510805, 43.6805054484196]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Renée Aspe
43.6822958325, 1.45120027657;{"type": "Point", "coordinates": [1.451200276571333, 43.682295832477315]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Rond-point Chalets
43.6822958325, 1.45120027657;{"type": "Point", "coordinates": [1.451200276571333, 43.682295832477315]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Rond-point Chalets
43.6865224053, 1.45085440517;{"type": "Point", "coordinates": [1.450854405167588, 43.68652240529867]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Grazidou
43.666094283, 1.4402974681;{"type": "Point", "coordinates": [1.44029746809795, 43.6660942830169]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Moulis
43.666094283, 1.4402974681;{"type": "Point", "coordinates": [1.44029746809795, 43.6660942830169]};bus;61;Trois Cocus / Fonbeauzard Mairie, Montberon ou St-Loup;Moulis
43.5702899898, 1.38658430628;{"type": "Point", "coordinates": [1.386584306275064, 43.57028998984986]};bus;47;Basso Cambo / Portet Gare SNCF;Mesplé
43.5702899898, 1.38658430628;{"type": "Point", "coordinates": [1.386584306275064, 43.57028998984986]};bus;21;Basso Cambo / Colomiers Airbus;Mesplé
43.5702899898, 1.38658430628;{"type": "Point", "coordinates": [1.386584306275064, 43.57028998984986]};bus;53;Basso Cambo / Tibaous;Mesplé
43.5702899898, 1.38658430628;{"type": "Point", "coordinates": [1.386584306275064, 43.57028998984986]};bus;53;Basso Cambo / Tibaous;Mesplé
43.5891925197, 1.44599547653;{"type": "Point", "coordinates": [1.445995476526509, 43.589192519676274]};bus;12;Cours Dillon / Basso Cambo;Notre Dame
43.5866007127, 1.48221219238;{"type": "Point", "coordinates": [1.482212192384806, 43.58660071265245]};bus;23;Jeanne d'Arc / Rangueil;Mont Ventoux
43.5976899327, 1.42029389109;{"type": "Point", "coordinates": [1.420293891094207, 43.59768993266229]};bus;45;Jeanne d'Arc / Pelletier Purpan;Barrière de Bayonne
43.5976899327, 1.42029389109;{"type": "Point", "coordinates": [1.420293891094207, 43.59768993266229]};bus;45;Jeanne d'Arc / Pelletier Purpan;Barrière de Bayonne
43.59520891, 1.41938663083;{"type": "Point", "coordinates": [1.419386630833551, 43.59520891002024]};bus;46;Arènes / Pelletier Purpan;Barrière de Lombez
43.59520891, 1.41938663083;{"type": "Point", "coordinates": [1.419386630833551, 43.59520891002024]};bus;14;Marengo - SNCF / Basso Cambo;Barrière de Lombez
43.6329531251, 1.47001653259;{"type": "Point", "coordinates": [1.470016532592883, 43.63295312505185]};bus;19;Borderouge / Place de l'Indépendance;Nicol
43.6329531251, 1.47001653259;{"type": "Point", "coordinates": [1.470016532592883, 43.63295312505185]};bus;19;Borderouge / Place de l'Indépendance;Nicol
43.5891925197, 1.44599547653;{"type": "Point", "coordinates": [1.445995476526509, 43.589192519676274]};bus;12s;Cours Dillon / Basso Cambo;Notre Dame
43.5786981015, 1.42365895622;{"type": "Point", "coordinates": [1.423658956224125, 43.5786981015294]};bus;12s;Cours Dillon / Basso Cambo;Barrière de Muret
43.5786981015, 1.42365895622;{"type": "Point", "coordinates": [1.423658956224125, 43.5786981015294]};bus;52;Empalot / Roquettes Eglise;Barrière de Muret
43.5786981015, 1.42365895622;{"type": "Point", "coordinates": [1.423658956224125, 43.5786981015294]};bus;11;Basso Cambo / Empalot;Barrière de Muret
43.626491011, 1.43352911939;{"type": "Point", "coordinates": [1.433529119393248, 43.626491011047094]};bus;41;Borderouge / Chaussas;Barrière de Paris
43.6385799522, 1.47134206135;{"type": "Point", "coordinates": [1.471342061352506, 43.638579952207714]};bus;43;Argoulets / St Jean François Mitterrand;Ohnet
43.6385799522, 1.47134206135;{"type": "Point", "coordinates": [1.471342061352506, 43.638579952207714]};bus;33;Argoulets / Bruguières Mairie;Ohnet
43.5701742867, 1.39230309243;{"type": "Point", "coordinates": [1.392303092434918, 43.57017428670013]};bus;58;Basso Cambo / Muret Lycée;Basso Cambo
43.5701742867, 1.39230309243;{"type": "Point", "coordinates": [1.392303092434918, 43.57017428670013]};bus;58;Basso Cambo / Muret Lycée;Basso Cambo
43.5701742867, 1.39230309243;{"type": "Point", "coordinates": [1.392303092434918, 43.57017428670013]};bus;58;Basso Cambo / Muret Lycée;Basso Cambo
43.5701742867, 1.39230309243;{"type": "Point", "coordinates": [1.392303092434918, 43.57017428670013]};bus;50;Basso Cambo / Portet H. Boucher ou Roques Acacias;Basso Cambo
